time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-06-22 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-22 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,133.77000427246094,182,0.0
2021-06-22 10:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-22 10:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,133.77000427246094,228,0.0
2021-06-22 11:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-22 11:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,133.77000427246094,285,0.0
2021-06-22 12:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-22 12:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,133.77000427246094,356,0.0
2021-06-22 13:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-22 13:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,133.77000427246094,445,0.0
2021-06-22 14:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-22 14:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,133.77000427246094,556,0.0
2021-06-22 15:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-22 15:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,133.77000427246094,695,0.0
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,135.10770431518554,356,0.0
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,135.10770431518554,285,0.0
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,135.10770431518554,445,0.0
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,135.10770431518554,228,0.0
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,135.10770431518554,695,0.0
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,135.10770431518554,556,0.0
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-06-28 08:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,135.10770431518554,182,0.0
2021-07-28 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,162,0.0
2021-07-28 10:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 10:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,121,0.0
2021-07-28 10:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-28 10:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,146.13690246582033,162,0.0
2021-07-28 11:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 11:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,132,0.0
2021-07-28 11:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-28 11:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,146.13690246582033,121,0.0
2021-07-28 12:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 12:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-28 12:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,146.13690246582033,132,0.0
2021-07-28 12:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,130,0.0
2021-07-28 13:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 13:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,130,0.0
2021-07-28 13:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-28 13:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,146.13690246582033,130,0.0
2021-07-28 14:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 14:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,131,0.0
2021-07-28 14:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-28 14:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,146.13690246582033,130,0.0
2021-07-28 15:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 15:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.69000244140625,131,0.0
2021-07-28 15:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-28 15:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,146.13690246582033,131,0.0
2021-07-28 16:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-28 16:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,146.13690246582033,131,0.0
2021-07-29 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,165,0.0
2021-07-29 10:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 10:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 10:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,145.82380493164064,165,0.0
2021-07-29 10:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,123,0.0
2021-07-29 11:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 11:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 11:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,145.82380493164064,123,0.0
2021-07-29 11:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,134,0.0
2021-07-29 12:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 12:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 12:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,145.82380493164064,134,0.0
2021-07-29 12:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,132,0.0
2021-07-29 13:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 13:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 13:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,145.82380493164064,132,0.0
2021-07-29 13:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,133,0.0
2021-07-29 14:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 14:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,133,0.0
2021-07-29 14:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 14:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,145.82380493164064,133,0.0
2021-07-29 15:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-29 15:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 15:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,145.82380493164064,133,0.0
2021-07-29 15:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,144.3800048828125,133,0.0
2021-07-29 16:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 16:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,145.82380493164064,133,0.0
2021-08-26 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.47999572753906,163,0.0
2021-08-26 10:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 10:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.47999572753906,123,0.0
2021-08-26 11:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 11:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.47999572753906,92,0.0
2021-08-26 12:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 12:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.47999572753906,69,0.0
2021-08-26 13:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 13:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.47999572753906,52,0.0
2021-08-26 14:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 14:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.47999572753906,39,0.0
2021-08-26 15:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 15:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.47999572753906,29,0.0
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,152.66000366210938,92,0.0
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,152.66000366210938,163,0.0
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,152.66000366210938,39,0.0
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,152.66000366210938,52,0.0
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,152.66000366210938,29,0.0
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,152.66000366210938,123,0.0
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-30 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,152.66000366210938,69,0.0
2021-09-24 09:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-24 09:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,145.66000366210938,171,0.0
2021-09-24 10:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-24 10:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-24 10:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,147.11660369873047,171,0.0
2021-09-24 10:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,145.66000366210938,213,0.0
2021-09-24 11:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-24 11:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,145.66000366210938,223,0.0
2021-09-24 11:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-24 11:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,147.11660369873047,213,0.0
2021-09-24 12:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-24 12:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-24 12:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,147.11660369873047,223,0.0
2021-09-24 12:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,145.66000366210938,225,0.0
2021-09-24 13:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-24 13:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-24 13:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,147.11660369873047,225,0.0
2021-09-24 13:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,145.66000366210938,225,0.0
2021-09-24 14:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-24 14:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,145.66000366210938,225,0.0
2021-09-24 14:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-24 14:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,147.11660369873047,225,0.0
2021-09-24 15:30:00-04:00,MLTrader,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-24 15:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-24 15:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,147.11660369873047,225,0.0
2021-09-24 15:30:00-04:00,MLTrader,AAPL,sell,market,fill,1,gtc,0.0,1,stock,145.66000366210938,224,0.0
2021-09-24 16:30:00-04:00,MLTrader,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-24 16:30:00-04:00,MLTrader,AAPL,buy,stop,fill,1,day,0.0,1,stock,147.11660369873047,224,0.0
2021-10-21 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-21 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.69000244140625,162,0.0
2021-10-21 10:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-21 10:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.69000244140625,122,0.0
2021-10-21 11:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-21 11:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.69000244140625,91,0.0
2021-10-21 12:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-21 12:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.69000244140625,69,0.0
2021-10-21 13:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-21 13:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.69000244140625,51,0.0
2021-10-21 14:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-21 14:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.69000244140625,39,0.0
2021-10-21 15:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-21 15:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.69000244140625,29,0.0
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,151.1869024658203,69,0.0
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,151.1869024658203,51,0.0
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,151.1869024658203,91,0.0
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,151.1869024658203,162,0.0
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,151.1869024658203,122,0.0
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,151.1869024658203,39,0.0
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-27 08:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,151.1869024658203,29,0.0
2021-10-29 09:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-29 09:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.22000122070312,166,0.0
2021-10-29 10:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-29 10:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.22000122070312,125,0.0
2021-10-29 10:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-29 10:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,148.69220123291015,166,0.0
2021-10-29 11:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-29 11:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.22000122070312,136,0.0
2021-10-29 11:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-29 11:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,148.69220123291015,125,0.0
2021-10-29 12:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
