2024-08-14 03:31:41,876: root: INFO: IndicatorTrader : Executing the initialize lifecycle method
2024-08-14 03:31:42,288: root: INFO: Current backtesting datetime 2021-01-04 08:30:00-05:00
2024-08-14 03:31:42,289: root: INFO: IndicatorTrader : Executing the before_market_opens lifecycle method
2024-08-14 03:31:42,289: root: INFO: Current backtesting datetime 2021-01-04 09:30:00-05:00
2024-08-14 03:31:42,289: root: INFO: IndicatorTrader : Executing the before_starting_trading lifecycle method
2024-08-14 03:31:42,290: root: INFO: [34mIndicatorTrader : Executing the on_trading_iteration lifecycle method at 2024-08-14 03:31:42[0m
2024-08-14 03:31:42,927: root: INFO: [34mIndicatorTrader : Trading iteration ended at 2024-08-14 03:31:42[0m
2024-08-14 03:31:42,928: root: INFO: IndicatorTrader : [34mSleeping for 86400 seconds[0m
2024-08-14 03:31:42,928: root: INFO: Current backtesting datetime 2021-01-04 16:00:00-05:00
2024-08-14 03:31:42,928: root: INFO: Current backtesting datetime 2021-01-05 09:30:00-05:00
2024-08-14 03:31:42,929: root: INFO: [34mIndicatorTrader : Executing the on_trading_iteration lifecycle method at 2024-08-14 03:31:42[0m
2024-08-14 03:31:43,079: root: INFO: [34mIndicatorTrader : Trading iteration ended at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,080: root: INFO: IndicatorTrader : [34mSleeping for 86400 seconds[0m
2024-08-14 03:31:43,080: root: INFO: Current backtesting datetime 2021-01-05 16:00:00-05:00
2024-08-14 03:31:43,080: root: INFO: Current backtesting datetime 2021-01-06 09:30:00-05:00
2024-08-14 03:31:43,081: root: INFO: [34mIndicatorTrader : Executing the on_trading_iteration lifecycle method at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,276: root: INFO: [34mIndicatorTrader : Trading iteration ended at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,277: root: INFO: IndicatorTrader : [34mSleeping for 86400 seconds[0m
2024-08-14 03:31:43,278: root: INFO: Current backtesting datetime 2021-01-06 16:00:00-05:00
2024-08-14 03:31:43,278: root: INFO: Current backtesting datetime 2021-01-07 09:30:00-05:00
2024-08-14 03:31:43,278: root: INFO: [34mIndicatorTrader : Executing the on_trading_iteration lifecycle method at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,416: root: INFO: [34mIndicatorTrader : Trading iteration ended at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,417: root: INFO: IndicatorTrader : [34mSleeping for 86400 seconds[0m
2024-08-14 03:31:43,417: root: INFO: Current backtesting datetime 2021-01-07 16:00:00-05:00
2024-08-14 03:31:43,417: root: INFO: Current backtesting datetime 2021-01-08 09:30:00-05:00
2024-08-14 03:31:43,417: root: INFO: [34mIndicatorTrader : Executing the on_trading_iteration lifecycle method at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,581: root: INFO: [34mIndicatorTrader : Trading iteration ended at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,582: root: INFO: IndicatorTrader : [34mSleeping for 86400 seconds[0m
2024-08-14 03:31:43,582: root: INFO: Current backtesting datetime 2021-01-08 16:00:00-05:00
2024-08-14 03:31:43,582: root: INFO: Current backtesting datetime 2021-01-09 09:30:00-05:00
2024-08-14 03:31:43,582: root: INFO: [34mIndicatorTrader : The market is not currently open, skipping this trading iteration[0m
2024-08-14 03:31:43,583: root: INFO: Current backtesting datetime 2021-01-09 09:29:00-05:00
2024-08-14 03:31:43,583: root: INFO: Current backtesting datetime 2021-01-09 09:29:00-05:00
2024-08-14 03:31:43,583: root: INFO: IndicatorTrader : Executing the after_market_closes lifecycle method
2024-08-14 03:31:43,584: root: INFO: Current backtesting datetime 2021-01-11 08:30:00-05:00
2024-08-14 03:31:43,584: root: INFO: IndicatorTrader : Executing the before_market_opens lifecycle method
2024-08-14 03:31:43,584: root: INFO: Current backtesting datetime 2021-01-11 09:30:00-05:00
2024-08-14 03:31:43,584: root: INFO: IndicatorTrader : Executing the before_starting_trading lifecycle method
2024-08-14 03:31:43,585: root: INFO: [34mIndicatorTrader : Executing the on_trading_iteration lifecycle method at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,738: root: INFO: [34mIndicatorTrader : Trading iteration ended at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,738: root: INFO: IndicatorTrader : [34mSleeping for 86400 seconds[0m
2024-08-14 03:31:43,738: root: INFO: Current backtesting datetime 2021-01-11 16:00:00-05:00
2024-08-14 03:31:43,739: root: INFO: Current backtesting datetime 2021-01-12 09:30:00-05:00
2024-08-14 03:31:43,739: root: INFO: [34mIndicatorTrader : Executing the on_trading_iteration lifecycle method at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,908: root: INFO: [34mIndicatorTrader : Trading iteration ended at 2024-08-14 03:31:43[0m
2024-08-14 03:31:43,908: root: INFO: IndicatorTrader : [34mSleeping for 86400 seconds[0m
2024-08-14 03:31:43,909: root: INFO: Current backtesting datetime 2021-01-12 16:00:00-05:00
