datetime,portfolio_value,cash,return
2020-12-30 09:30:00-05:00,100000.0,100000.0,
2020-12-30 10:30:00-05:00,100000.0,100000.0,0.0
2020-12-30 11:30:00-05:00,100000.0,100000.0,0.0
2020-12-30 12:30:00-05:00,100000.0,100000.0,0.0
2020-12-30 13:30:00-05:00,100000.0,100000.0,0.0
2020-12-30 14:30:00-05:00,100000.0,100000.0,0.0
2020-12-30 15:30:00-05:00,100000.0,100000.0,0.0
2020-12-30 16:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 09:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 10:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 11:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 12:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 13:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 14:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 15:30:00-05:00,100000.0,100000.0,0.0
2020-12-31 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-04 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-05 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-19 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-20 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-21 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 10:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 11:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 12:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 13:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 14:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 15:30:00-05:00,100000.0,100000.0,0.0
2021-01-22 16:30:00-05:00,100000.0,100000.0,0.0
2021-01-25 09:30:00-05:00,100000.0,100000.0,0.0
